"date","zip_code","psps_abs","psps_hybrid"
2019-10-31,95674,1,1
2019-10-31,95675,1,1
2019-10-31,95677,1,1
2019-10-31,95679,1,1
2019-10-31,95681,1,1
2019-10-31,95682,1,1
2019-10-31,95684,1,1
2019-10-31,95685,1,1
2019-10-31,95687,1,1
2019-10-31,95688,1,1
2019-10-31,95696,1,1
2019-10-31,95689,1,1
2019-10-31,95692,1,1
2019-10-31,95694,1,1
2019-10-31,95695,1,1
2019-10-31,95698,1,1
2019-10-31,95699,1,1
2019-10-31,95701,1,1
2019-10-31,95703,1,1
2019-10-31,95709,1,1
2019-10-31,95713,1,1
2019-10-31,95714,1,1
2019-10-31,95715,1,1
2019-10-31,95717,1,1
2019-10-31,95720,1,1
2019-10-31,95721,1,1
2019-10-31,95722,1,1
2019-10-31,95724,1,1
2019-10-31,95726,1,1
2019-10-31,95728,1,1
2019-10-31,95735,1,1
2019-10-31,95736,1,1
2019-10-31,95746,1,1
2019-10-31,95762,1,1
2019-10-31,95765,1,1
2019-10-31,95901,1,1
2019-10-31,95903,1,1
2019-10-31,95910,1,1
2019-10-31,95912,1,1
2019-10-31,95914,1,1
2019-10-31,95915,1,1
2019-10-31,95980,1,1
2019-10-31,95916,1,1
2019-10-31,95917,1,1
2019-10-31,95918,1,1
2019-10-31,95972,1,1
2019-10-31,95919,1,1
2019-10-31,95922,1,1
2019-10-31,95925,1,1
2019-10-31,95928,1,1
2019-10-31,95929,1,1
2019-10-31,95930,1,1
2019-10-31,95935,1,1
2019-10-31,95936,1,1
2019-10-31,95937,1,1
2019-10-31,95939,1,1
2019-10-31,95941,1,1
2019-10-31,95942,1,1
2019-10-31,95944,1,1
2019-10-31,95712,1,1
2019-10-31,95924,1,1
2019-10-31,95945,1,1
2019-10-31,95946,1,1
2019-10-31,95949,1,1
2019-10-31,95954,1,1
2019-10-31,95955,1,1
2019-10-31,95956,1,1
2019-10-31,95959,1,1
2019-10-31,95960,1,1
2019-10-31,95962,1,1
2019-10-31,95963,1,1
2019-10-31,95940,1,1
2019-10-31,95958,1,1
2019-10-31,95965,1,1
2019-10-31,95966,1,1
2019-10-31,95968,1,1
2019-10-31,95967,1,1
2019-10-31,95969,1,1
2019-10-31,95927,1,1
2019-10-31,95973,1,1
2019-10-31,95975,1,1
2019-10-31,95977,1,1
2019-10-31,95978,1,1
2019-10-31,95979,1,1
2019-10-31,95981,1,1
2019-10-31,95984,1,1
2019-10-31,95986,1,1
2019-10-31,95987,1,1
2019-10-31,95913,1,1
2019-10-31,95988,1,1
2019-10-31,96001,1,1
2019-10-31,96002,1,1
2019-10-31,96003,1,1
2019-10-31,96070,1,1
2019-10-31,96079,1,1
2019-10-31,96089,1,1
2019-10-31,96007,1,1
2019-10-31,96008,1,1
2019-10-31,96010,1,1
2019-10-31,96011,1,1
2019-10-31,96019,1,1
2019-10-31,96099,1,1
2019-10-31,96021,1,1
2019-10-31,96022,1,1
2019-10-31,96029,1,1
2019-10-31,96031,1,1
2019-10-31,96033,1,1
2019-10-31,96095,1,1
2019-10-31,96035,1,1
2019-10-31,96078,1,1
2019-10-31,96041,1,1
2019-10-31,96047,1,1
2019-10-31,96051,1,1
2019-10-31,96055,1,1
2019-10-31,96059,1,1
2019-10-31,96061,1,1
2019-10-31,96062,1,1
2019-10-31,96063,1,1
2019-10-31,96065,1,1
2019-10-31,96069,1,1
2019-10-31,96073,1,1
2019-10-31,96074,1,1
2019-10-31,96075,1,1
2019-10-31,96076,1,1
2019-10-31,96080,1,1
2019-10-31,96084,1,1
2019-10-31,96087,1,1
2019-10-31,96088,1,1
2019-10-31,96090,1,1
2019-10-31,96092,1,1
2019-10-31,96096,1,1
2019-10-31,96103,1,1
2019-10-31,96124,1,1
2019-10-31,96125,1,1
2019-10-31,96155,1,1
2019-10-31,96160,1,1
2019-10-31,96161,1,1
2019-10-31,96162,1,1
2019-11-01,90264,1,1
2019-11-01,90265,1,1
2019-11-01,91041,1,1
2019-11-01,91042,1,1
2019-11-01,91043,1,1
2019-11-01,91304,1,1
2019-11-01,91311,1,1
2019-11-01,91313,1,1
2019-11-01,91321,1,1
2019-11-01,91322,1,1
2019-11-01,91326,1,1
2019-11-01,91331,1,1
2019-11-01,91333,1,1
2019-11-01,91334,1,1
2019-11-01,91340,1,1
2019-11-01,91341,1,1
2019-11-01,91342,1,1
2019-11-01,91392,1,1
2019-11-01,91344,1,1
2019-11-01,91394,1,1
2019-11-01,91345,1,1
2019-11-01,91346,1,1
2019-11-01,91395,1,1
2019-11-01,91350,1,1
2019-11-01,91351,1,1
2019-11-01,91386,1,1
2019-11-01,91355,1,1
2019-11-01,91380,1,1
2019-11-01,91382,1,1
2019-11-01,91383,1,1
2019-11-01,91385,1,1
2019-11-01,91360,1,1
2019-11-01,91358,1,1
2019-11-01,91362,1,1
2019-11-01,91381,1,1
2019-11-01,91310,1,1
2019-11-01,91384,1,1
2019-11-01,91387,1,1
2019-11-01,91390,1,1
2019-11-01,91739,1,1
2019-11-01,91901,1,1
2019-11-01,91903,1,1
2019-11-01,91905,1,1
2019-11-01,91906,1,1
2019-11-01,91916,1,1
2019-11-01,91931,1,1
2019-11-01,91935,1,1
2019-11-01,91948,1,1
2019-11-01,91962,1,1
2019-11-01,91963,1,1
2019-11-01,92003,1,1
2019-11-01,92004,1,1
2019-11-01,92009,1,1
2019-11-01,92019,1,1
2019-11-01,92023,1,1
2019-11-01,92024,1,1
2019-11-01,92025,1,1
2019-11-01,92030,1,1
2019-11-01,92033,1,1
2019-11-01,92046,1,1
2019-11-01,92027,1,1
2019-11-01,92028,1,1
2019-11-01,92088,1,1
2019-11-01,92029,1,1
2019-11-01,92036,1,1
2019-11-01,92040,1,1
2019-11-01,92059,1,1
2019-11-01,92060,1,1
2019-11-01,92061,1,1
2019-11-01,92064,1,1
2019-11-01,92074,1,1
2019-11-01,92065,1,1
2019-11-01,92066,1,1
2019-11-01,92067,1,1
2019-11-01,92070,1,1
2019-11-01,92082,1,1
2019-11-01,92086,1,1
2019-11-01,92143,1,1
2019-11-01,92091,1,1
2019-11-01,92127,1,1
2019-11-01,92128,1,1
2019-11-01,92220,1,1
2019-11-01,92223,1,1
2019-11-01,92230,1,1
2019-11-01,92282,1,1
2019-11-01,92325,1,1
2019-11-01,92336,1,1
2019-11-01,92344,1,1
2019-11-01,92340,1,1
2019-11-01,92345,1,1
2019-11-01,92376,1,1
2019-11-01,92377,1,1
2019-11-01,92404,1,1
2019-11-01,92407,1,1
2019-11-01,92536,1,1
2019-11-01,92549,1,1
2019-11-01,92555,1,1
2019-11-01,92261,1,1
2019-11-01,92561,1,1
2019-11-01,92567,1,1
2019-11-01,92571,1,1
2019-11-01,92582,1,1
2019-11-01,92581,1,1
2019-11-01,92583,1,1
2019-11-01,92589,1,1
2019-11-01,92590,1,1
2019-11-01,92593,1,1
2019-11-01,92592,1,1
2019-11-01,92610,1,1
2019-11-01,92609,1,1
2019-11-01,92630,1,1
2019-11-01,92676,1,1
2019-11-01,92862,1,1
2019-11-01,92679,1,1
2019-11-01,92691,1,1
2019-11-01,92690,1,1
2019-11-01,92692,1,1
2019-11-01,92821,1,1
2019-11-01,92822,1,1
2019-11-01,92823,1,1
2019-11-01,92811,1,1
2019-11-01,92870,1,1
2019-11-01,92871,1,1
2019-11-01,92885,1,1
2019-11-01,92886,1,1
2019-11-01,93001,1,1
2019-11-01,93002,1,1
2019-11-01,93005,1,1
2019-11-01,93006,1,1
2019-11-01,93007,1,1
2019-11-01,93004,1,1
2019-11-01,93010,1,1
2019-11-01,93011,1,1
2019-11-01,93012,1,1
2019-11-01,93015,1,1
2019-11-01,93016,1,1
2019-11-01,93020,1,1
2019-11-01,93021,1,1
2019-11-01,93023,1,1
2019-11-01,93024,1,1
2019-11-01,93040,1,1
2019-11-01,93009,1,1
2019-11-01,93060,1,1
2019-11-01,93061,1,1
2019-11-01,93063,1,1
2019-11-01,93064,1,1
2019-11-01,93062,1,1
2019-11-01,93065,1,1
2019-11-01,93094,1,1
2019-11-01,93099,1,1
2019-11-01,93066,1,1
2019-11-01,93203,1,1
2019-11-01,93220,1,1
2019-11-01,93225,1,1
2019-11-01,93241,1,1
2019-11-01,93243,1,1
2019-11-01,93243,1,1
2019-11-01,93252,1,1
2019-11-01,93306,1,1
2019-11-01,93303,1,1
2019-11-01,93307,1,1
2019-11-01,93380,1,1
2019-11-01,93383,1,1
2019-11-01,93385,1,1
2019-11-01,93386,1,1
2019-11-01,93387,1,1
2019-11-01,93388,1,1
2019-11-01,93389,1,1
2019-11-01,93390,1,1
2019-11-01,93308,1,1
2019-11-01,93510,1,1
2019-11-01,93518,1,1
2019-11-01,93531,1,1
2019-11-01,93532,1,1
2019-11-01,93550,1,1
2019-11-01,93590,1,1
2019-11-01,93599,1,1
2019-11-01,93551,1,1
2019-11-01,93553,1,1
2019-11-01,93561,1,1
2019-11-01,93581,1,1
2019-11-01,93601,1,1
2019-11-01,93602,1,1
2019-11-01,93602,1,1
2019-11-01,93604,1,1
2019-11-01,93604,1,1
2019-11-01,93614,1,1
2019-11-01,93619,1,1
2019-11-01,93623,1,1
2019-11-01,93626,1,1
2019-11-01,93634,1,1
2019-11-01,93642,1,1
2019-11-01,93636,1,1
2019-11-01,93643,1,1
2019-11-01,93643,1,1
2019-11-01,93644,1,1
2019-11-01,93645,1,1
2019-11-01,93651,1,1
2019-11-01,93653,1,1
2019-11-01,93649,1,1
2019-11-01,93657,1,1
2019-11-01,93664,1,1
2019-11-01,93664,1,1
2019-11-01,93667,1,1
2019-11-01,93730,1,1
2019-11-01,93901,1,1
2019-11-01,93902,1,1
2019-11-01,93912,1,1
2019-11-01,93915,1,1
2019-11-01,93905,1,1
2019-11-01,93906,1,1
2019-11-01,93907,1,1
2019-11-01,93908,1,1
2019-11-01,93925,1,1
2019-11-01,93926,1,1
2019-11-01,93960,1,1
2019-11-01,94002,1,1
2019-11-01,94010,1,1
2019-11-01,94011,1,1
2019-11-01,94015,1,1
2019-11-01,94018,1,1
2019-11-01,94019,1,1
2019-11-01,94020,1,1
2019-11-01,94021,1,1
2019-11-01,94022,1,1
2019-11-01,94023,1,1
2019-11-01,94024,1,1
2019-11-01,94025,1,1
2019-11-01,94027,1,1
2019-11-01,94028,1,1
2019-11-01,94037,1,1
2019-11-01,94038,1,1
2019-11-01,94044,1,1
2019-11-01,94060,1,1
2019-11-01,94061,1,1
2019-11-01,94026,1,1
2019-11-01,94062,1,1
2019-11-01,94064,1,1
2019-11-01,94063,1,1
2019-11-01,94066,1,1
2019-11-01,94070,1,1
2019-11-01,94074,1,1
2019-11-01,94080,1,1
2019-11-01,94083,1,1
2019-11-01,94087,1,1
2019-11-01,94088,1,1
2019-11-01,94304,1,1
2019-11-01,94305,1,1
2019-11-01,94306,1,1
2019-11-01,94401,1,1
2019-11-01,94402,1,1
2019-11-01,94403,1,1
2019-11-01,94497,1,1
2019-11-01,94404,1,1
2019-11-01,94503,1,1
2019-11-01,94505,1,1
2019-11-01,94506,1,1
2019-11-01,94507,1,1
2019-11-01,94508,1,1
2019-11-01,94509,1,1
2019-11-01,94513,1,1
2019-11-01,94514,1,1
2019-11-01,94515,1,1
2019-11-01,94516,1,1
2019-11-01,94517,1,1
2019-11-01,94519,1,1
2019-11-01,94520,1,1
2019-11-01,94522,1,1
2019-11-01,94524,1,1
2019-11-01,94529,1,1
2019-11-01,94521,1,1
2019-11-01,94527,1,1
2019-11-01,94523,1,1
2019-11-01,94525,1,1
2019-11-01,94526,1,1
2019-11-01,94528,1,1
2019-11-01,94530,1,1
2019-11-01,94531,1,1
2019-11-01,94533,1,1
2019-11-01,94534,1,1
2019-11-01,94536,1,1
2019-11-01,94538,1,1
2019-11-01,94539,1,1
2019-11-01,94541,1,1
2019-11-01,94543,1,1
2019-11-01,94542,1,1
2019-11-01,94544,1,1
2019-11-01,94546,1,1
2019-11-01,94547,1,1
2019-11-01,94549,1,1
2019-11-01,94550,1,1
2019-11-01,94551,1,1
2019-11-01,94552,1,1
2019-11-01,94553,1,1
2019-11-01,94556,1,1
2019-11-01,94558,1,1
2019-11-01,94562,1,1
2019-11-01,94559,1,1
2019-11-01,94581,1,1
2019-11-01,94561,1,1
2019-11-01,94563,1,1
2019-11-01,94564,1,1
2019-11-01,94565,1,1
2019-11-01,94566,1,1
2019-11-01,94567,1,1
2019-11-01,94568,1,1
2019-11-01,94569,1,1
2019-11-01,94572,1,1
2019-11-01,94573,1,1
2019-11-01,94574,1,1
2019-11-01,94575,1,1
2019-11-01,94576,1,1
2019-11-01,94577,1,1
2019-11-01,94578,1,1
2019-11-01,94570,1,1
2019-11-01,94582,1,1
2019-11-01,94583,1,1
2019-11-01,94585,1,1
2019-11-01,94586,1,1
2019-11-01,94587,1,1
2019-11-01,94537,1,1
2019-11-01,94540,1,1
2019-11-01,94557,1,1
2019-11-01,94588,1,1
2019-11-01,94589,1,1
2019-11-01,94590,1,1
2019-11-01,94591,1,1
2019-11-01,94595,1,1
2019-11-01,94596,1,1
2019-11-01,94597,1,1
2019-11-01,94598,1,1
2019-11-01,94599,1,1
2019-11-01,94601,1,1
2019-11-01,94602,1,1
2019-11-01,94603,1,1
2019-11-01,94605,1,1
2019-11-01,94609,1,1
2019-11-01,94610,1,1
2019-11-01,94611,1,1
2019-11-01,94620,1,1
2019-11-01,94604,1,1
2019-11-01,94612,1,1
2019-11-01,94617,1,1
2019-11-01,94623,1,1
2019-11-01,94624,1,1
2019-11-01,94649,1,1
2019-11-01,94659,1,1
2019-11-01,94660,1,1
2019-11-01,94661,1,1
2019-11-01,94666,1,1
2019-11-01,94613,1,1
2019-11-01,94618,1,1
2019-11-01,94619,1,1
2019-11-01,94614,1,1
2019-11-01,94621,1,1
2019-11-01,94702,1,1
2019-11-01,94703,1,1
2019-11-01,94704,1,1
2019-11-01,94712,1,1
2019-11-01,94705,1,1
2019-11-01,94706,1,1
2019-11-01,94707,1,1
2019-11-01,94708,1,1
2019-11-01,94709,1,1
2019-11-01,94701,1,1
2019-11-01,94710,1,1
2019-11-01,94720,1,1
2019-11-01,94803,1,1
2019-11-01,94820,1,1
2019-11-01,94804,1,1
2019-11-01,94805,1,1
2019-11-01,94806,1,1
2019-11-01,94901,1,1
2019-11-01,94912,1,1
2019-11-01,94913,1,1
2019-11-01,94903,1,1
2019-11-01,94904,1,1
2019-11-01,94914,1,1
2019-11-01,94920,1,1
2019-11-01,94922,1,1
2019-11-01,94923,1,1
2019-11-01,94924,1,1
2019-11-01,94925,1,1
2019-11-01,94976,1,1
2019-11-01,94926,1,1
2019-11-01,94927,1,1
2019-11-01,94928,1,1
2019-11-01,94929,1,1
2019-11-01,94930,1,1
2019-11-01,94978,1,1
2019-11-01,94931,1,1
2019-11-01,94933,1,1
2019-11-01,94937,1,1
2019-11-01,94938,1,1
2019-11-01,94939,1,1
2019-11-01,94977,1,1
2019-11-01,94940,1,1
2019-11-01,94941,1,1
2019-11-01,94942,1,1
2019-11-01,94945,1,1
2019-11-01,94948,1,1
2019-11-01,94998,1,1
2019-11-01,94946,1,1
2019-11-01,94947,1,1
2019-11-01,94915,1,1
2019-11-01,94949,1,1
2019-11-01,94950,1,1
2019-11-01,94951,1,1
2019-11-01,94952,1,1
2019-11-01,94953,1,1
2019-11-01,94955,1,1
2019-11-01,94975,1,1
2019-11-01,94954,1,1
2019-11-01,94999,1,1
2019-11-01,94956,1,1
2019-11-01,94957,1,1
2019-11-01,94960,1,1
2019-11-01,94979,1,1
2019-11-01,94963,1,1
2019-11-01,94964,1,1
2019-11-01,94974,1,1
2019-11-01,94965,1,1
2019-11-01,94966,1,1
2019-11-01,94970,1,1
2019-11-01,94971,1,1
2019-11-01,94972,1,1
2019-11-01,94973,1,1
2019-11-01,95001,1,1
2019-11-01,95003,1,1
2019-11-01,95004,1,1
2019-11-01,95005,1,1
2019-11-01,95006,1,1
2019-11-01,95007,1,1
2019-11-01,95010,1,1
2019-11-01,95014,1,1
2019-11-01,95015,1,1
2019-11-01,95017,1,1
2019-11-01,95018,1,1
2019-11-01,95019,1,1
2019-11-01,95020,1,1
2019-11-01,95021,1,1
2019-11-01,95023,1,1
2019-11-01,95024,1,1
2019-11-01,95030,1,1
2019-11-01,95032,1,1
2019-11-01,95026,1,1
2019-11-01,95031,1,1
2019-11-01,95033,1,1
2019-11-01,95044,1,1
2019-11-01,95035,1,1
2019-11-01,95036,1,1
2019-11-01,95037,1,1
2019-11-01,95038,1,1
2019-11-01,95041,1,1
2019-11-01,95043,1,1
2019-11-01,95045,1,1
2019-11-01,95046,1,1
2019-11-01,95060,1,1
2019-11-01,95061,1,1
2019-11-01,95062,1,1
2019-11-01,95063,1,1
2019-11-01,95064,1,1
2019-11-01,95065,1,1
2019-11-01,95066,1,1
2019-11-01,95067,1,1
2019-11-01,95070,1,1
2019-11-01,95071,1,1
2019-11-01,95073,1,1
2019-11-01,95075,1,1
2019-11-01,95076,1,1
2019-11-01,95077,1,1
2019-11-01,95116,1,1
2019-11-01,95156,1,1
2019-11-01,95118,1,1
2019-11-01,95158,1,1
2019-11-01,95119,1,1
2019-11-01,95042,1,1
2019-11-01,95120,1,1
2019-11-01,95160,1,1
2019-11-01,95121,1,1
2019-11-01,95122,1,1
2019-11-01,95151,1,1
2019-11-01,95123,1,1
2019-11-01,95153,1,1
2019-11-01,95193,1,1
2019-11-01,95124,1,1
2019-11-01,95154,1,1
2019-11-01,95127,1,1
2019-11-01,95129,1,1
2019-11-01,95170,1,1
2019-11-01,95132,1,1
2019-11-01,95152,1,1
2019-11-01,95133,1,1
2019-11-01,95135,1,1
2019-11-01,95138,1,1
2019-11-01,95139,1,1
2019-11-01,95140,1,1
2019-11-01,95148,1,1
2019-11-01,95221,1,1
2019-11-01,95222,1,1
2019-11-01,95223,1,1
2019-11-01,95224,1,1
2019-11-01,95225,1,1
2019-11-01,95226,1,1
2019-11-01,95227,1,1
2019-11-01,95228,1,1
2019-11-01,95230,1,1
2019-11-01,95232,1,1
2019-11-01,95233,1,1
2019-11-01,95236,1,1
2019-11-01,95245,1,1
2019-11-01,95246,1,1
2019-11-01,95229,1,1
2019-11-01,95247,1,1
2019-11-01,95248,1,1
2019-11-01,95249,1,1
2019-11-01,95250,1,1
2019-11-01,95251,1,1
2019-11-01,95252,1,1
2019-11-01,95254,1,1
2019-11-01,95255,1,1
2019-11-01,95257,1,1
2019-11-01,95305,1,1
2019-11-01,95347,1,1
2019-11-01,95306,1,1
2019-11-01,95310,1,1
2019-11-01,95311,1,1
2019-11-01,95318,1,1
2019-11-01,95321,1,1
2019-11-01,95325,1,1
2019-11-01,95309,1,1
2019-11-01,95327,1,1
2019-11-01,95329,1,1
2019-11-01,95335,1,1
2019-11-01,95338,1,1
2019-11-01,95346,1,1
2019-11-01,95358,1,1
2019-11-01,95360,1,1
2019-11-01,95363,1,1
2019-11-01,95364,1,1
2019-11-01,95369,1,1
2019-11-01,95370,1,1
2019-11-01,95373,1,1
2019-11-01,95372,1,1
2019-11-01,95375,1,1
2019-11-01,95379,1,1
2019-11-01,95383,1,1
2019-11-01,95385,1,1
2019-11-01,95387,1,1
2019-11-01,95389,1,1
2019-11-01,95401,1,1
2019-11-01,95403,1,1
2019-11-01,95402,1,1
2019-11-01,95404,1,1
2019-11-01,95406,1,1
2019-11-01,95405,1,1
2019-11-01,95407,1,1
2019-11-01,95409,1,1
2019-11-01,95410,1,1
2019-11-01,95412,1,1
2019-11-01,95480,1,1
2019-11-01,95415,1,1
2019-11-01,95417,1,1
2019-11-01,95420,1,1
2019-11-01,95421,1,1
2019-11-01,95422,1,1
2019-11-01,95424,1,1
2019-11-01,95423,1,1
2019-11-01,95425,1,1
2019-11-01,95426,1,1
2019-11-01,95427,1,1
2019-11-01,95428,1,1
2019-11-01,95429,1,1
2019-11-01,95430,1,1
2019-11-01,95431,1,1
2019-11-01,95432,1,1
2019-11-01,95435,1,1
2019-11-01,95436,1,1
2019-11-01,95437,1,1
2019-11-01,95439,1,1
2019-11-01,95441,1,1
2019-11-01,95442,1,1
2019-11-01,95443,1,1
2019-11-01,95444,1,1
2019-11-01,95445,1,1
2019-11-01,95446,1,1
2019-11-01,95448,1,1
2019-11-01,95449,1,1
2019-11-01,95450,1,1
2019-11-01,95451,1,1
2019-11-01,95452,1,1
2019-11-01,95453,1,1
2019-11-01,95454,1,1
2019-11-01,95456,1,1
2019-11-01,95457,1,1
2019-11-01,95458,1,1
2019-11-01,95459,1,1
2019-11-01,95460,1,1
2019-11-01,95461,1,1
2019-11-01,95462,1,1
2019-11-01,95463,1,1
2019-11-01,95464,1,1
2019-11-01,95465,1,1
2019-11-01,95466,1,1
2019-11-01,95467,1,1
2019-11-01,95468,1,1
2019-11-01,95469,1,1
2019-11-01,95470,1,1
2019-11-01,95471,1,1
2019-11-01,95419,1,1
2019-11-01,95472,1,1
2019-11-01,95473,1,1
2019-11-01,95416,1,1
2019-11-01,95433,1,1
2019-11-01,95476,1,1
2019-11-01,95487,1,1
2019-11-01,95418,1,1
2019-11-01,95481,1,1
2019-11-01,95482,1,1
2019-11-01,95485,1,1
2019-11-01,95486,1,1
2019-11-01,95488,1,1
2019-11-01,95490,1,1
2019-11-01,95492,1,1
2019-11-01,95493,1,1
2019-11-01,95494,1,1
2019-11-01,95497,1,1
2019-11-01,95501,1,1
2019-11-01,95502,1,1
2019-11-01,95534,1,1
2019-11-01,95503,1,1
2019-11-01,95511,1,1
2019-11-01,95514,1,1
2019-11-01,95519,1,1
2019-11-01,95518,1,1
2019-11-01,95521,1,1
2019-11-01,95524,1,1
2019-11-01,95525,1,1
2019-11-01,95526,1,1
2019-11-01,95527,1,1
2019-11-01,95528,1,1
2019-11-01,95536,1,1
2019-11-01,95537,1,1
2019-11-01,95540,1,1
2019-11-01,95542,1,1
2019-11-01,95545,1,1
2019-11-01,95546,1,1
2019-11-01,95547,1,1
2019-11-01,95549,1,1
2019-11-01,95550,1,1
2019-11-01,95551,1,1
2019-11-01,95552,1,1
2019-11-01,95553,1,1
2019-11-01,95554,1,1
2019-11-01,95555,1,1
2019-11-01,95556,1,1
2019-11-01,95558,1,1
2019-11-01,95559,1,1
2019-11-01,95560,1,1
2019-11-01,95562,1,1
2019-11-01,95563,1,1
2019-11-01,95564,1,1
2019-11-01,95565,1,1
2019-11-01,95568,1,1
2019-11-01,95569,1,1
2019-11-01,95570,1,1
2019-11-01,95571,1,1
2019-11-01,95573,1,1
2019-11-01,95585,1,1
2019-11-01,95587,1,1
2019-11-01,95589,1,1
2019-11-01,95595,1,1
2019-11-01,95601,1,1
2019-11-01,95602,1,1
2019-11-01,95603,1,1
2019-11-01,95606,1,1
2019-11-01,95607,1,1
2019-11-01,95614,1,1
2019-11-01,95616,1,1
2019-11-01,95619,1,1
2019-11-01,95623,1,1
2019-11-01,95627,1,1
2019-11-01,95629,1,1
2019-11-01,95656,1,1
2019-11-01,95630,1,1
2019-11-01,95671,1,1
2019-11-01,95763,1,1
2019-11-01,95631,1,1
2019-11-01,95633,1,1
2019-11-01,95634,1,1
2019-11-01,95635,1,1
2019-11-01,95636,1,1
2019-11-01,95637,1,1
2019-11-01,95640,1,1
2019-11-01,95642,1,1
2019-11-01,95654,1,1
2019-11-01,95648,1,1
2019-11-01,95650,1,1
2019-11-01,95651,1,1
2019-11-01,95658,1,1
2019-11-01,95659,1,1
2019-11-01,95663,1,1
2019-11-01,95664,1,1
2019-11-01,95665,1,1
2019-11-01,95644,1,1
2019-11-01,95666,1,1
2019-11-01,95613,1,1
2019-11-01,95667,1,1
2019-11-01,95669,1,1
2019-11-01,95672,1,1
2019-11-01,95674,1,1
2019-11-01,95675,1,1
2019-11-01,95677,1,1
2019-11-01,95679,1,1
2019-11-01,95681,1,1
2019-11-01,95682,1,1
2019-11-01,95684,1,1
2019-11-01,95685,1,1
2019-11-01,95687,1,1
2019-11-01,95688,1,1
2019-11-01,95696,1,1
2019-11-01,95689,1,1
2019-11-01,95692,1,1
2019-11-01,95694,1,1
2019-11-01,95695,1,1
2019-11-01,95698,1,1
2019-11-01,95699,1,1
2019-11-01,95701,1,1
2019-11-01,95703,1,1
2019-11-01,95709,1,1
2019-11-01,95713,1,1
2019-11-01,95714,1,1
2019-11-01,95715,1,1
2019-11-01,95717,1,1
2019-11-01,95720,1,1
2019-11-01,95721,1,1
2019-11-01,95722,1,1
2019-11-01,95724,1,1
2019-11-01,95726,1,1
2019-11-01,95728,1,1
2019-11-01,95735,1,1
2019-11-01,95736,1,1
2019-11-01,95746,1,1
2019-11-01,95762,1,1
2019-11-01,95765,1,1
2019-11-01,95901,1,1
2019-11-01,95903,1,1
2019-11-01,95910,1,1
2019-11-01,95912,1,1
2019-11-01,95914,1,1
2019-11-01,95915,1,1
2019-11-01,95980,1,1
2019-11-01,95916,1,1
2019-11-01,95917,1,1
2019-11-01,95918,1,1
2019-11-01,95972,1,1
2019-11-01,95919,1,1
2019-11-01,95922,1,1
2019-11-01,95925,1,1
2019-11-01,95928,1,1
2019-11-01,95929,1,1
2019-11-01,95930,1,1
2019-11-01,95935,1,1
2019-11-01,95936,1,1
2019-11-01,95937,1,1
2019-11-01,95939,1,1
2019-11-01,95941,1,1
2019-11-01,95942,1,1
2019-11-01,95944,1,1
2019-11-01,95712,1,1
2019-11-01,95924,1,1
2019-11-01,95945,1,1
2019-11-01,95946,1,1
2019-11-01,95949,1,1
2019-11-01,95954,1,1
2019-11-01,95955,1,1
2019-11-01,95956,1,1
2019-11-01,95959,1,1
2019-11-01,95960,1,1
2019-11-01,95962,1,1
2019-11-01,95963,1,1
2019-11-01,95940,1,1
2019-11-01,95958,1,1
2019-11-01,95965,1,1
2019-11-01,95966,1,1
2019-11-01,95968,1,1
2019-11-01,95967,1,1
2019-11-01,95969,1,1
2019-11-01,95927,1,1
2019-11-01,95973,1,1
2019-11-01,95975,1,1
2019-11-01,95977,1,1
2019-11-01,95978,1,1
2019-11-01,95979,1,1
2019-11-01,95981,1,1
2019-11-01,95984,1,1
2019-11-01,95986,1,1
2019-11-01,95987,1,1
2019-11-01,95913,1,1
2019-11-01,95988,1,1
2019-11-01,96001,1,1
2019-11-01,96002,1,1
2019-11-01,96003,1,1
2019-11-01,96070,1,1
2019-11-01,96079,1,1
2019-11-01,96089,1,1
2019-11-01,96007,1,1
2019-11-01,96008,1,1
2019-11-01,96010,1,1
2019-11-01,96011,1,1
2019-11-01,96019,1,1
2019-11-01,96099,1,1
2019-11-01,96021,1,1
2019-11-01,96022,1,1
2019-11-01,96029,1,1
2019-11-01,96031,1,1
2019-11-01,96033,1,1
2019-11-01,96095,1,1
2019-11-01,96035,1,1
2019-11-01,96078,1,1
2019-11-01,96041,1,1
2019-11-01,96047,1,1
2019-11-01,96051,1,1
2019-11-01,96055,1,1
2019-11-01,96059,1,1
2019-11-01,96061,1,1
2019-11-01,96062,1,1
2019-11-01,96063,1,1
2019-11-01,96065,1,1
2019-11-01,96069,1,1
2019-11-01,96073,1,1
2019-11-01,96074,1,1
2019-11-01,96075,1,1
2019-11-01,96076,1,1
2019-11-01,96080,1,1
2019-11-01,96084,1,1
2019-11-01,96087,1,1
2019-11-01,96088,1,1
2019-11-01,96090,1,1
2019-11-01,96092,1,1
2019-11-01,96096,1,1
2019-11-01,96103,1,1
2019-11-01,96124,1,1
2019-11-01,96125,1,1
2019-11-01,96155,1,1
2019-11-01,96160,1,1
2019-11-01,96161,1,1
2019-11-01,96162,1,1
2019-11-02,90264,1,1
2019-11-02,90265,1,1
2019-11-02,91041,1,1
2019-11-02,91042,1,1
2019-11-02,91043,1,1
2019-11-02,91304,1,1
2019-11-02,91311,1,1
2019-11-02,91313,1,1
2019-11-02,91321,1,1
2019-11-02,91322,1,1
2019-11-02,91326,1,1
2019-11-02,91331,1,1
