"geoid","psps_event_id","total_customers_impacted","outage_start","outage_end","duration","pop","pct_cust_out","hybrid"
"06111005204","SCE_2019/10/27",197.619515978633,2019-10-27 03:57:00,2019-11-03 17:28:00,182.516666666667,3692.26225296542,0.0535226109196107,10.5771124638462
"06111005204","SCE_2020/11/29",28.9614807899721,2020-12-02 17:20:50,2020-12-04 18:30:00,49.1527777777778,3692.26225296542,0.00784383091063261,0.227168958238076
"06111005204","SCE_2020/12/04",30.3000366248028,2020-12-07 05:29:00,2020-12-11 11:45:00,102.266666666667,3692.26225296542,0.00820636091070386,0.248653036150677
"06111005204","SCE_2020/12/16",18.9831554757801,2020-12-18 09:47:00,2020-12-24 16:03:00,150.266666666667,3692.26225296542,0.00514133454646507,0.0975987530485456
"06111005204","SCE_2021/01/12",30.3000366248028,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,3692.26225296542,0.00820636091070386,0.248653036150677
"06111005205","SCE_2019/10/02",525.561622289771,2019-10-09 13:35:00,2019-10-12 14:23:00,72.8,7961.31716044736,0.0660144058700255,34.694638243546
"06111005205","SCE_2019/10/21",87.9642395557868,2019-10-23 23:47:00,2019-10-28 19:02:00,115.25,7961.31716044736,0.0110489555663983,0.9719129742839
"06111005205","SCE_2019/10/27",401.27507033314,2019-10-27 03:57:00,2019-11-03 17:28:00,182.516666666667,7961.31716044736,0.0504031006736819,20.22550776784
"06111005205","SCE_2020/11/29",58.8075534108912,2020-12-02 17:20:50,2020-12-04 18:30:00,49.1527777777778,7961.31716044736,0.0073866613056258,0.434391479258752
"06111005205","SCE_2020/12/04",61.5255495769407,2020-12-07 05:29:00,2020-12-11 11:45:00,102.266666666667,7961.31716044736,0.00772806161807069,0.475473238216261
"06111005205","SCE_2020/12/16",38.5461274457942,2020-12-18 09:47:00,2020-12-24 16:03:00,150.266666666667,7961.31716044736,0.00484167715830935,0.186627904795583
"06111005205","SCE_2021/01/12",61.5255495769407,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,7961.31716044736,0.00772806161807069,0.475473238216261
"06111005304","SCE_2021/01/12",148.895005273713,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,5973.79919335269,0.0249246753120518,3.71115966203353
"06111005305","SCE_2019/10/02",21.9255572779667,2019-10-09 13:35:00,2019-10-12 14:23:00,72.8,5024.50810179033,0.00436372214628417,0.0956770398634852
"06111005305","SCE_2019/10/21",481.970732306732,2019-10-23 23:47:00,2019-10-28 19:02:00,115.25,5024.50810179033,0.0959239636084966,46.2325429861514
"06111005305","SCE_2019/10/27",2267.52730751969,2019-10-27 03:57:00,2019-11-03 17:28:00,182.516666666667,5024.50810179033,0.451293392623195,1023.3200914763
"06111005305","SCE_2020/11/29",370.385306874223,2020-12-02 17:20:50,2020-12-04 18:30:00,49.1527777777778,5024.50810179033,0.0737157348283004,27.3032250658389
"06111005305","SCE_2020/12/04",447.273891210864,2020-12-07 05:29:00,2020-12-11 11:45:00,102.266666666667,5024.50810179033,0.089018443626649,39.8156256704262
